               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  78,            0.020789,           0.0082549,           0.0026984,             0.97347,             0.97804,             0.98721,             0.73091,             0.01784,           0.0066694,           0.0023681,           0.0021245,           0.0021245,           0.0021245
                  79,            0.020504,           0.0081799,            0.002363,             0.97659,             0.97516,             0.98642,             0.72722,            0.017861,           0.0066738,           0.0024144,           0.0020327,           0.0020327,           0.0020327
                  80,            0.020498,           0.0082849,           0.0022866,             0.97586,               0.976,             0.98566,             0.73052,            0.017833,           0.0066568,           0.0024289,           0.0019443,           0.0019443,           0.0019443
                  81,            0.020505,           0.0081878,           0.0023766,             0.97474,             0.97219,             0.98543,              0.7304,            0.017812,           0.0066535,           0.0025458,           0.0018594,           0.0018594,           0.0018594
                  82,            0.020491,           0.0081102,           0.0022346,             0.97393,             0.97548,             0.98524,             0.72884,            0.017848,           0.0066626,           0.0024881,           0.0017781,           0.0017781,           0.0017781
                  83,            0.020441,           0.0081089,           0.0023847,             0.97209,             0.97547,              0.9851,             0.72875,             0.01788,           0.0066782,            0.002509,           0.0017005,           0.0017005,           0.0017005
                  84,            0.020452,           0.0080123,           0.0022095,             0.97162,             0.97722,             0.98456,             0.72728,            0.017866,           0.0066815,           0.0025229,           0.0016267,           0.0016267,           0.0016267
                  85,            0.020269,           0.0080731,           0.0022016,             0.97275,             0.97607,             0.98364,             0.72748,             0.01783,           0.0066741,           0.0025041,           0.0015566,           0.0015566,           0.0015566
                  86,            0.020348,           0.0081198,           0.0021902,             0.97189,             0.97782,             0.98478,              0.7271,             0.01788,           0.0066803,           0.0026314,           0.0014905,           0.0014905,           0.0014905
                  87,            0.020163,           0.0080669,           0.0022905,             0.96885,             0.97968,              0.9842,             0.72635,            0.017891,           0.0066748,           0.0026962,           0.0014283,           0.0014283,           0.0014283
                  88,            0.020224,           0.0080851,           0.0022659,              0.9694,             0.97838,             0.98512,             0.72754,            0.017877,           0.0066675,           0.0026873,           0.0013701,           0.0013701,           0.0013701
                  89,            0.020099,           0.0080649,           0.0020319,             0.96745,             0.97987,             0.98463,             0.72656,            0.017873,           0.0066652,           0.0027413,            0.001316,            0.001316,            0.001316
                  90,            0.020083,           0.0078519,           0.0021367,             0.97332,             0.97419,             0.98495,             0.72683,            0.017915,           0.0066693,           0.0026514,            0.001266,            0.001266,            0.001266
                  91,            0.020192,           0.0079605,           0.0018956,             0.97505,             0.97413,             0.98467,             0.72713,            0.017917,            0.006663,           0.0026449,           0.0012202,           0.0012202,           0.0012202
                  92,            0.020063,           0.0080526,           0.0020499,             0.97042,             0.97621,             0.98435,             0.72691,            0.017925,           0.0066615,           0.0026734,           0.0011787,           0.0011787,           0.0011787
                  93,            0.020113,           0.0081335,            0.001943,             0.97389,             0.97302,             0.98442,             0.72614,            0.017918,           0.0066645,           0.0026826,           0.0011414,           0.0011414,           0.0011414
                  94,            0.019893,           0.0079525,           0.0020275,              0.9773,             0.96936,             0.98395,             0.72581,            0.017924,           0.0066657,           0.0027191,           0.0011084,           0.0011084,           0.0011084
                  95,             0.01986,           0.0080478,           0.0019817,             0.97708,              0.9715,             0.98434,             0.72619,            0.017943,           0.0066734,           0.0027297,           0.0010797,           0.0010797,           0.0010797
                  96,             0.01998,           0.0080147,           0.0018812,             0.97241,               0.973,             0.98397,             0.72622,            0.017956,           0.0066778,           0.0027879,           0.0010554,           0.0010554,           0.0010554
                  97,            0.019872,           0.0079479,           0.0022931,             0.97182,               0.974,             0.98432,             0.72551,            0.017946,           0.0066739,           0.0027737,           0.0010355,           0.0010355,           0.0010355
                  98,            0.019979,           0.0080218,           0.0020825,             0.97079,             0.97596,              0.9839,             0.72605,            0.017956,           0.0066753,           0.0027751,             0.00102,             0.00102,             0.00102
                  99,            0.019936,           0.0080155,           0.0019637,             0.97132,             0.97537,             0.98396,             0.72611,            0.017971,           0.0066835,           0.0027628,           0.0010089,           0.0010089,           0.0010089
