               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  63,            0.021753,           0.0085459,           0.0030596,             0.97685,             0.97489,             0.98836,              0.7286,            0.017846,           0.0067468,           0.0022634,           0.0038434,           0.0038434,           0.0038434
                  64,            0.021524,           0.0086047,           0.0030236,             0.97435,             0.98083,             0.98775,             0.73057,            0.017736,            0.006709,             0.00225,           0.0037128,           0.0037128,           0.0037128
                  65,            0.021588,           0.0085172,           0.0030229,             0.97418,             0.97869,             0.98599,             0.73081,            0.017716,           0.0066944,           0.0021119,            0.003584,            0.003584,            0.003584
                  66,            0.021482,           0.0082957,           0.0030366,             0.97827,             0.97357,             0.98702,             0.72988,            0.017774,           0.0067122,           0.0021528,            0.003457,            0.003457,            0.003457
                  67,            0.021342,           0.0083521,           0.0030546,             0.97793,             0.97733,             0.98761,             0.73029,            0.017766,           0.0067116,           0.0020663,           0.0033321,           0.0033321,           0.0033321
                  68,            0.021282,            0.008463,           0.0029169,             0.97698,             0.97901,             0.98678,             0.72972,            0.017809,           0.0067128,           0.0021004,           0.0032093,           0.0032093,           0.0032093
                  69,            0.021329,           0.0083645,           0.0029578,             0.97587,             0.98101,              0.9846,             0.72669,              0.0178,           0.0067015,           0.0021551,           0.0030888,           0.0030888,           0.0030888
                  70,            0.021194,            0.008375,           0.0030084,             0.97315,             0.97749,             0.98268,             0.72805,            0.017805,            0.006709,             0.00228,           0.0029706,           0.0029706,           0.0029706
                  71,            0.021002,            0.008423,           0.0026696,             0.97475,             0.98125,             0.98704,             0.73073,            0.017785,           0.0067116,           0.0021821,            0.002855,            0.002855,            0.002855
                  72,            0.020967,           0.0083464,           0.0027621,              0.9778,             0.98022,             0.98599,             0.72807,            0.017814,           0.0067215,           0.0021525,           0.0027419,           0.0027419,           0.0027419
                  73,            0.020876,           0.0083636,           0.0026025,             0.97678,             0.97936,             0.98638,             0.72973,            0.017804,           0.0067043,           0.0022594,           0.0026316,           0.0026316,           0.0026316
                  74,            0.020986,           0.0083883,           0.0027454,             0.97622,             0.97999,             0.98713,             0.73216,            0.017814,           0.0067001,           0.0021944,           0.0025241,           0.0025241,           0.0025241
