               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  62,            0.021485,           0.0084406,           0.0032058,             0.97543,             0.97804,             0.98859,             0.72911,            0.017711,           0.0067348,           0.0022878,           0.0039757,           0.0039757,           0.0039757
                  63,            0.021383,            0.008503,           0.0029885,             0.97657,             0.97414,             0.98795,             0.72889,            0.017766,           0.0067525,           0.0022749,           0.0038434,           0.0038434,           0.0038434
                  64,            0.021472,           0.0084957,           0.0030169,             0.97109,             0.97735,             0.98681,             0.72955,            0.017665,           0.0067465,           0.0023477,           0.0037128,           0.0037128,           0.0037128
                  65,            0.021348,           0.0084795,           0.0028814,             0.97453,             0.97163,             0.98695,             0.72854,            0.017768,           0.0067411,           0.0023276,            0.003584,            0.003584,            0.003584
                  66,            0.021317,           0.0083361,           0.0028524,             0.97924,             0.96963,             0.98762,             0.72488,            0.017879,           0.0067786,           0.0022845,            0.003457,            0.003457,            0.003457
                  67,            0.021177,           0.0084151,           0.0029292,             0.97626,             0.97185,             0.98805,             0.72976,             0.01778,           0.0067528,           0.0023312,           0.0033321,           0.0033321,           0.0033321
                  68,             0.02105,           0.0084583,            0.002993,             0.96953,             0.97807,              0.9878,             0.73047,            0.017727,            0.006725,           0.0022358,           0.0032093,           0.0032093,           0.0032093
                  69,             0.02109,           0.0083836,           0.0026534,             0.97389,             0.97467,             0.98835,             0.72902,             0.01775,           0.0067156,           0.0023389,           0.0030888,           0.0030888,           0.0030888
                  70,            0.021033,           0.0083441,           0.0027502,             0.97813,             0.97245,             0.98837,             0.73089,            0.017768,           0.0067158,           0.0022624,           0.0029706,           0.0029706,           0.0029706
                  71,            0.020867,            0.008372,           0.0029525,             0.97498,             0.97758,             0.98931,             0.73147,            0.017705,           0.0067047,           0.0021705,            0.002855,            0.002855,            0.002855
                  72,            0.020824,           0.0083414,           0.0025621,             0.97729,             0.97358,             0.98652,             0.73007,            0.017753,           0.0067194,           0.0022368,           0.0027419,           0.0027419,           0.0027419
                  73,            0.020964,           0.0082985,           0.0027524,             0.97531,             0.97489,             0.98665,             0.73071,            0.017723,           0.0067171,           0.0021406,           0.0026316,           0.0026316,           0.0026316
                  74,            0.020825,           0.0082982,           0.0026265,             0.97454,             0.97774,             0.98715,             0.73006,            0.017736,            0.006724,           0.0022668,           0.0025241,           0.0025241,           0.0025241
                  75,            0.020519,           0.0083317,           0.0023306,              0.9783,              0.9722,             0.98725,             0.73046,            0.017752,           0.0067048,           0.0022446,           0.0024195,           0.0024195,           0.0024195
                  76,            0.020734,           0.0083189,           0.0025529,             0.97812,             0.97413,             0.98843,             0.72946,            0.017794,           0.0067158,           0.0022901,            0.002318,            0.002318,            0.002318
                  77,            0.020753,           0.0083515,           0.0024217,             0.97626,             0.97531,             0.98837,             0.72979,             0.01777,              0.0067,           0.0022974,           0.0022196,           0.0022196,           0.0022196
                  78,            0.020543,           0.0081852,           0.0022392,             0.97701,             0.97446,             0.98871,             0.72962,             0.01775,           0.0066938,           0.0023469,           0.0021245,           0.0021245,           0.0021245
                  79,             0.02048,           0.0082652,           0.0026531,             0.97673,             0.97176,             0.98669,              0.7295,            0.017762,           0.0067007,           0.0023653,           0.0020327,           0.0020327,           0.0020327
                  80,            0.020477,           0.0082334,            0.002356,             0.97071,             0.97573,             0.98637,             0.72924,            0.017761,           0.0066997,           0.0023686,           0.0019443,           0.0019443,           0.0019443
                  81,            0.020425,            0.008213,           0.0022409,             0.98037,             0.97011,             0.98851,             0.72815,            0.017778,           0.0067011,           0.0022968,           0.0018594,           0.0018594,           0.0018594
                  82,            0.020307,           0.0081925,           0.0022511,             0.97192,             0.97923,             0.98794,             0.72852,            0.017778,           0.0066913,            0.002383,           0.0017781,           0.0017781,           0.0017781
                  83,            0.020318,           0.0081468,           0.0022428,             0.97611,             0.97661,             0.98732,             0.73035,            0.017779,           0.0066896,           0.0023216,           0.0017005,           0.0017005,           0.0017005
                  84,            0.020336,            0.008223,           0.0020523,             0.97273,              0.9782,             0.98645,             0.73105,            0.017826,           0.0066998,           0.0023056,           0.0016267,           0.0016267,           0.0016267
                  85,            0.020194,           0.0081819,           0.0019312,             0.97403,              0.9729,             0.98579,             0.72784,            0.017858,           0.0066891,           0.0024406,           0.0015566,           0.0015566,           0.0015566
                  86,            0.020051,           0.0080498,           0.0019459,             0.97204,             0.97323,              0.9852,             0.72977,            0.017859,           0.0066925,           0.0024811,           0.0014905,           0.0014905,           0.0014905
